headline,article_link,is_sarcastic
‘Relieved’ cricket hater oblivious to fact The Ashes start in two weeks ,https://chaser.com.au/sport/relieved-cricket-hater-oblivious-to-fact-the-ashes-start-in-two-weeks/,1
"“Nobody is above the law” says Dutton, “Unless you’re an Au Pair” ",https://chaser.com.au/national/nobody-is-above-the-law-says-dutton-unless-youre-an-au-pair/,1
Millennials flood housing market after EFTPOS outage leaves them unable to buy smashed avo ,https://chaser.com.au/general-news/millennials-flood-housing-market-after-etpos-outage-leaves-them-unable-to-buy-smashed-avo/,1
Telstra proves its ready to takeover NBN by wiping out EFTPOS network ,https://chaser.com.au/general-news/telstra-proves-its-ready-to-takeover-nbn-by-wiping-out-eftpos-network/,1
Serving suggestion seriously underestimates local man’s lack of self control ,https://chaser.com.au/general-news/serving-suggestion-seriously-underestimates-local-mans-lack-of-self-control/,1
"Whitehouse unveils new, retouched Washington portrait ",https://chaser.com.au/pictures/whitehouse-unveils-new-retouched-washington-portrait/,1
Compromise reached: Scarlett Johansson to play black little mermaid ,https://chaser.com.au/world/compromised-reached-scarlett-johansson-to-play-black-little-mermaid/,1
Fans complain of inaccuracy as Disney cast non-dugong in little mermaid role ,https://chaser.com.au/national/fans-complain-of-inaccuracy-as-disney-cast-non-dugong-in-little-mermaid-role/,1
Local student shows off culinary flare by adding egg to rehydrated mi-goreng ,https://chaser.com.au/general-news/local-student-shows-off-culinary-flare-by-adding-egg-to-rehydrated-mi-goreng/,1
Australian government condemns U.S. over immigrant detentions – “Quit stealing our ideas” ,https://chaser.com.au/general-news/australian-government-condemns-u-s-over-immigrant-detentions-quit-stealing-our-idea/,1
NBN to raise billions by charging users every time their internet drops out ,https://chaser.com.au/national/nbn-to-raise-billions-by-charging-users-every-time-their-internet-drops-out/,1
Outrage as popular TV personality wins most popular TV personality award ,https://chaser.com.au/national/outrage-as-popular-tv-personality-wins-most-popular-tv-personality-award/,1
Local man ecstatic to learn he hasn’t earned enough money to pay tax ,https://chaser.com.au/national/local-man-ecstatic-to-learn-he-hasnt-earned-enough-money-to-pay-tax/,1
NASA commits to fake a man on Mars by 2030 ,https://chaser.com.au/world/nasa-commits-to-fake-a-man-on-mars-by-2030/,1
Centrelink begin deployment of unmanned drones to assassinate overpaid dole recipients ,https://chaser.com.au/national/centrelink-begin-deployment-of-unmanned-drones-to-assassinate-overpaid-dole-recipients/,1
Hating gay people only part of the bible Christian following at this point ,https://chaser.com.au/world/hating-gay-people-only-part-of-the-bible-christian-following-at-this-point/,1
Apple unveils newer minimalist share price ,https://chaser.com.au/world/apple-unveils-new-slimmed-down-minimalist-share-price/,1
HBO to start warning viewers if episodes don’t contain nudity ,https://chaser.com.au/general-news/hbo-to-start-warning-viewers-if-episodes-dont-contain-nudity/,1
Popular teacher actually just incompetent ,https://chaser.com.au/general-news/popular-teacher-actually-just-incompetent/,1
Scientists reveal conclusive proof rugby causes brain damage ,https://chaser.com.au/sport/scientists-reveal-conclusive-proof-rugby-causes-brain-damage/,1
NSW government says ‘no need’ for Vic style euthanasia laws as Sydney is already dead ,https://chaser.com.au/general-news/nsw-government-claim-no-need-for-vic-style-euthanasia-laws-as-sydney-is-already-dead/,1
“Rich footballers need your money more than starving kids” confirms Jesus ,https://chaser.com.au/world/rich-footballers-need-your-money-more-than-starving-kids-confirms-jesus/,1
Rich Christians crowdfund giant needle to pass camel through ,https://chaser.com.au/general-news/rich-christians-crowdfund-giant-needle-to-pass-camel-through/,1
Israel Folau messages high school friend dodgy MLM pitch ,https://chaser.com.au/general-news/israel-folau-messages-high-school-friend-dodgy-mlm-pitch/,1
Cory Bernardi celebrates Pride Month by finally fucking off ,https://chaser.com.au/national/cory-bernardi-celebrates-pride-month-by-fucking-off/,1
Announcing National Sickie Day 2019 ,https://chaser.com.au/general-news/announcing-national-sickie-day/,1
39 year old woman secretly chuffed to be asked for ID at bottle shop ,https://chaser.com.au/national/39-year-old-woman-over-the-moon-after-being-asked-for-id-at-bottle-shop/,1
Radiohead raided by Karma Police after leaking own music ,https://chaser.com.au/national/radiohead-raided-by-karma-police-after-leaking-own-music/,1
Dutton denies organising raids and threatens to raid whoever claims that he did ,https://chaser.com.au/general-news/dutton-denies-organising-raids-and-threatens-to-raid-whoever-claims-that-he-did/,1
Huge breakthrough for fake meat – scientists genetically alter kidney beans to feel pain ,https://chaser.com.au/world/huge-breakthrough-for-fake-meat-scientists-genetically-alter-kidney-beans-to-feel-pain/,1
Apple unveil new $2000 monitor power cable ,https://chaser.com.au/world/apple-unveil-new-2000-monitor-power-cable/,1
The Chaser’s Guide to Australian Road Signs ,https://chaser.com.au/general-news/roadsigns/,1
AFP raid Nintento offices after hearing about Farfetchd’s leak ,https://chaser.com.au/general-news/afp-raid-nintento-offices-after-hearing-about-farfetchds-leak/,1
Local jobseeker having a really hard time choosing just one biggest weakness ,https://chaser.com.au/general-news/local-jobseeker-having-a-really-hard-time-choosing-just-one-biggest-weakness/,1
"Apple announces it will shut down iTunes, as soon as cursor stops spinning ",https://chaser.com.au/general-news/apple-announces-it-will-shut-down-itunes-as-soon-as-cursor-stops-spinning/,1
“We must respect national anthem” says man that couldn’t sing second verse if life depended on it ,https://chaser.com.au/national/we-must-respect-the-national-anthem-says-man-that-couldnt-sing-second-verse-if-life-depended-on-it/,1
Uni student pushes line spacing to unexplored new limits ,https://chaser.com.au/general-news/uni-student-pushes-line-spacing-to-unexplored-new-limits/,1
Tomic the Tank Engine can’t be bothered to go up mildly steep hill ,https://chaser.com.au/sport/tomic-the-tank-engine-cant-be-bothered-to-go-up-mildly-steep-hill/,1
VIP line to be introduced at Everest to help wealthy climbers skip queue ,https://chaser.com.au/general-news/vip-line-to-be-introduced-at-everest-to-help-wealthy-climbers-skip-queue/,1
Sydney water crisis averted after Barnaby Joyce transfers $80 million to Cayman Islands ,https://chaser.com.au/general-news/sydney-water-crisis-averted-after-barnaby-joyce-transfers-80-million-to-cayman-islands/,1
Alabama approves edited Arthur episode in which Ratburn marries his sister ,https://chaser.com.au/entertainment/alabama-approves-edited-arthur-episode-in-which-ratburn-marries-his-sister/,1
Man who didn’t watch Game of Thrones desperately searching for new show to loudly ignore ,https://chaser.com.au/entertainment/man-who-didnt-watch-game-of-thrones-desperately-searching-for-new-show-to-loudly-ignore/,1
Local man spends entire conversation trying to remember other person’s name ,https://chaser.com.au/general-news/local-man-spends-entire-conversation-trying-to-remember-other-persons-name/,1
Foxtel to shut down after every subscriber cancels following Game of Thrones finale ,https://chaser.com.au/national/foxtel-placed-in-administration-after-every-subscriber-cancels-following-game-of-thrones-finale/,1
"Opinion: How am I supposed to explain to my child that this talking, suit wearing aardvark is gay? ",https://chaser.com.au/world/opinion-how-am-i-supposed-to-explain-to-my-child-that-this-talking-aardvark-is-gay/,1
Tupperware somehow even wetter after 8 hours in drying up rack ,https://chaser.com.au/general-news/tupperware-somehow-even-wetter-after-8-hours-in-drying-up-rack/,1
God comes out of retirement to distance self from Catholic Church ,https://chaser.com.au/general-news/god-comes-out-of-retirement-to-distance-self-from-catholic-church/,1
Safety Warning Convinces Man Not To Drink Paint ,https://chaser.com.au/general-news/safety-warning-convinces-man-not-to-drink-paint/,1
Plan to go to bed at reasonable hour foiled by lure of doing nothing in particular for 5 hours ,https://chaser.com.au/general-news/plan-to-go-to-bed-at-reasonable-hour-foiled-by-lure-of-doing-nothing-in-particular-for-5-hours/,1
Plastic bag stored safely in other plastic bag ,https://chaser.com.au/general-news/plastic-bag-stored-safely-in-other-plastic-bag/,1
Local Thrones fan sweats through packed train ride home ,https://chaser.com.au/pictures/local-thrones-fan-sweats-through-packed-train-ride-home/,1
Man unwinds from long day staring at screen with a few hours of slightly different screen ,https://chaser.com.au/general-news/man-unwinds-from-long-day-staring-at-screen-with-a-few-hours-of-slightly-different-screen/,1
Sportsbet pays out early on Thrones ending – “Daenerys has this in the bag” ,https://chaser.com.au/national/sportsbet-pays-out-early-on-thrones-ending-daenerys-has-this-in-the-bag/,1
Fans shocked as Ed Sheeran takes Iron Throne in final moments ,https://chaser.com.au/general-news/fans-shocked-as-ed-sheeran-takes-iron-throne-in-final-minute/,1
“We did amazingly” says party that bled votes to lady who thinks squat toilets cause autism ,https://chaser.com.au/national/we-did-amazingly-says-party-that-bled-votes-to-lady-who-thinks-squat-toilets-cause-autism/,1
"With Game Of Thrones over, JK Rowling announces Jon Snow is gay ",https://chaser.com.au/general-news/jk_rowling_announces_jon_snow_is_gay/,1
"Fans raise 800,000 signature petition to urge ABC to remake last night’s election result with better ending ",https://chaser.com.au/general-news/fans-raise-800000-signature-petition-to-urge-abc-to-remake-last-nights-election-result-with-better-ending/,1
Scott Morrison elected Prime Minister for the next 6 months ,https://chaser.com.au/general-news/scott-morrison-elected-prime-minister-for-the-next-6-months/,1
Furious Bill Shorten spotted riding dragon to North Queensland ,https://chaser.com.au/national/furious-bill-shorten-spotted-riding-dragon-to-north-queensland/,1
New England decides to give Barnaby Joyce sixth last chance ,https://chaser.com.au/national/new-england-decides-to-give-barnaby-joyce-sixth-last-chance/,1
Newly unemployed Abbott wondering which idiot screwed up Centrelink this badly ,https://chaser.com.au/national/newly-unemployed-abbott-wondering-which-idiot-screwed-up-centrelink-this-badly/,1
Australian Game of Thrones fan comforted to know final episode won’t be biggest disappointment this week ,https://chaser.com.au/national/australian-game-of-thrones-fan-comforted-to-know-final-episode-wont-be-biggest-disappointment-this-week/,1
Confused Laurie Oakes calls the election for Kate-Miller Heidke ,https://chaser.com.au/general-news/confused-laurie-oakes-calls-the-election-for-kate-miller-heidke/,1
Kevin Rudd challenges for Labor leadership ,https://chaser.com.au/general-news/kevin-rudd-challenges-for-labor-leadership/,1
Scott Morrison releases statement in wake of Hawke passing – “Fuck fuckity fuck fuck fuck!” ,https://chaser.com.au/national/scott-morrison-releases-statement-fuck-fuckity-fuck-fuck-fuck/,1
Nation raises yard glass in memory of last non-shit Prime Minister ,https://chaser.com.au/national/nation-raises-yard-glass-in-memory-of-last-non-shit-prime-minister/,1
Scott Morrison refuses to confirm if Mr Ratburn from Arthur will go to hell ,https://chaser.com.au/national/scott-morrison-refuses-to-confirm-if-mr-ratburn-from-arthur-will-go-to-hell/,1
School test accurately measures students ability to memorise textbook in single night ,https://chaser.com.au/general-news/school-test-accurately-measures-students-ability-to-memorise-textbook-in-single-night/,1
“You’ll pay more rent under Labor” says guy with 7 investment properties ,https://chaser.com.au/general-news/youll-pay-more-rent-under-labor-says-guy-with-7-investment-properties/,1
“I don’t have to respect the Coalition because it is not a marriage” says man famous for respecting marriage ,https://chaser.com.au/national/i-dont-have-to-respect-the-coalition-because-it-is-not-a-marriage-says-man-famous-for-respecting-marriage/,1
Fearless News Corp journalist bravely reports whatever billionaire boss tells him to say ,https://chaser.com.au/general-news/fearless-news-corp-journalist-bravely-reports-whatever-billionaire-boss-tells-him-to-say/,1
